record,type,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4
I01,VEB,104,234,0.228752705,0.341850247,-0.213906837,-0.734426813,-0.213906837,4,4,15,7,-0.213906837,-0.213906837,-0.42483753,-0.60682665,-0.718698713,104,234,0.015222752,0.167589403,0.646558348,0.145730977,0.00396278,22,4,29,3,0.00396278,0.069611524,0.313720803,0.63720002,0.471047228
I01,VEB,101,255,0.119086168,0.27199029,-0.507320984,-0.878731658,-0.507320984,3,5,16,8,-0.507320984,-0.507320984,-0.699242739,-0.699242739,-0.832682622,101,255,-0.091395077,-0.332446878,0.637695996,-0.516856715,-0.093786129,52,3,62,7,-0.093786129,0.014401189,0.062838639,0.637695996,0.13641975
I01,VEB,99,250,0.170891479,0.336978608,-0.27756973,-0.748872496,-0.27756973,4,4,15,7,-0.27756973,-0.27756973,-0.476918844,-0.645896989,-0.744689036,99,250,0.022697853,0.136773298,0.617506676,0.122279659,0.019991107,22,3,27,2,0.019991107,0.101115153,0.373832633,0.617506676,0.343219764
I01,VEB,105,246,0.123972356,0.397830943,-0.12536264,-0.646467772,-0.12536264,4,3,14,7,-0.12536264,-0.12536264,-0.304637875,-0.48322676,-0.611217845,105,246,0.047811895,0.102107021,0.601292866,0.057334955,0.003415239,28,5,36,3,0.003415239,0.044177231,0.084925334,0.36140681,0.485678638
I01,VEB,103,259,0.128626321,0.358024693,-0.437588875,-0.787009666,-0.437588875,3,5,16,8,-0.437588875,-0.437588875,-0.616376107,-0.616376107,-0.740902186,103,259,0.036218844,0.135969943,0.699412301,0.117784307,0.031934857,22,3,28,3,0.031934857,0.109941885,0.407629967,0.699412301,0.404235596
I01,VEB,109,262,0.275231627,0.370978467,-0.030354425,-0.598211533,-0.030354425,4,4,15,7,-0.030354425,-0.030354425,-0.223924142,-0.412876041,-0.550320232,109,262,0.028469554,0.199447984,0.587448226,0.182590182,0.004325982,24,6,33,3,0.004325982,0.011504856,0.189175338,0.519709549,0.462274246
I01,VEB,104,234,0.173195949,0.33265583,-0.435561194,-0.712752519,-0.435561194,3,5,15,7,-0.435561194,-0.435561194,-0.60631212,-0.60631212,-0.707123422,104,234,0.044591031,0.173783901,0.602542714,0.128753624,0.030584078,22,4,30,4,0.030584078,0.082618193,0.291035163,0.593623102,0.434300765
I01,VEB,103,261,0.100734069,0.383933671,-0.527134458,-0.918318972,-0.527134458,3,5,16,8,-0.527134458,-0.527134458,-0.726761175,-0.726761175,-0.866588943,103,261,0.008615678,-0.41757305,0.74491564,-0.617354762,0.008573692,38,1,48,9,0.008573692,0.083553757,0.66921338,0.340129,0.078675282
I01,VEB,109,250,0.180243527,0.415555072,-0.219233355,-0.605411098,-0.219233355,3,5,16,8,-0.219233355,-0.219233355,-0.388641669,-0.388641669,-0.52980088,109,250,0.068647632,0.119103953,0.621437745,0.102314161,0.0443956,22,4,28,2,0.0443956,0.124708408,0.366392586,0.621437745,0.359787382
I01,VEB,115,236,0.358431004,0.289353311,-0.024218344,-0.684444689,-0.024218344,4,4,15,7,-0.024218344,-0.024218344,-0.231907266,-0.436310038,-0.598541645,115,236,0.059910037,0.204313865,0.506367518,0.157496101,0.014414963,21,10,35,4,0.014414963,0.058466201,0.251126081,0.449609077,0.437521083
I01,VEB,100,238,0.363998902,0.136699574,-0.211354796,-0.669984316,-0.211354796,3,5,15,7,-0.211354796,-0.211354796,-0.420108976,-0.420108976,-0.584236489,100,238,0.203208013,0.211906556,0.598821499,0.189999336,-0.103192598,44,42,89,3,-0.103192598,-0.033976622,0.019600742,0.080920128,0.553535621
I01,VEB,116,241,-0.035699949,0.409309559,0.31442567,-0.619146917,-0.073340077,16,4,27,7,-0.073340077,0.046630133,0.254451483,0.304905478,0.004367653,116,241,0.018417553,0.170349012,0.557170653,0.122043069,-0.005405862,22,4,30,4,-0.005405862,0.050619901,0.261764305,0.550818211,0.387680605
I01,VEB,102,224,0.089435015,0.440135907,0.439243334,-0.661171985,-0.088523135,25,10,42,7,-0.088523135,0.012907264,0.105793047,0.378088697,0.157422632,102,224,-0.00257503,0.142675421,0.508491248,0.106360889,-0.017923044,23,6,33,4,-0.017923044,0.004822748,0.174008779,0.439559516,0.387246973
I01,VEB,105,237,0.161087673,0.259171453,-0.3970494,-0.725340374,-0.3970494,3,6,17,8,-0.3970494,-0.3970494,-0.565576239,-0.565576239,-0.683129188,105,237,0.040305696,0.197034163,0.522561291,0.18695166,0.015487979,25,5,32,2,0.015487979,0.051184579,0.194783611,0.505917366,0.360289407
I01,VEB,107,249,0.221527216,0.352434187,-0.201778853,-0.634967448,-0.201778853,3,4,15,8,-0.201778853,-0.201778853,-0.394422363,-0.394422363,-0.551497355,107,249,0.035837931,0.134649351,0.588007492,0.115305197,-0.050558083,24,10,37,3,-0.050558083,0.031470471,0.263206442,0.554819412,0.38578381
I01,VEB,109,209,0.186803019,0.201116237,-0.344308442,-0.833381831,-0.344308442,3,4,15,8,-0.344308442,-0.344308442,-0.566719026,-0.566719026,-0.744851945,109,209,0.037982664,0.184993459,0.592004252,0.163215051,0.034367437,22,3,27,2,0.034367437,0.087315249,0.32498428,0.592004252,0.347985767
I01,VEB,105,247,0.097175942,0.202065424,-0.367577143,-0.794762772,-0.367577143,3,5,15,7,-0.367577143,-0.367577143,-0.563981385,-0.563981385,-0.720894615,105,247,0.008470192,0.204858379,0.643280702,0.129362443,0.001619335,25,3,32,4,0.001619335,0.01291589,0.215814802,0.595532724,0.440900796
I01,VEB,115,230,0.181255135,0.255534911,-0.291595525,-0.675692612,-0.291595525,3,4,15,8,-0.291595525,-0.291595525,-0.481366371,-0.481366371,-0.621819633,115,230,0.055592108,0.241176795,0.589583022,0.093632704,0.055222779,19,1,25,5,0.055222779,0.101301696,0.353177864,0.589583022,0.365252141
I01,VEB,114,241,0.108785403,0.427816681,1.203625614,-0.246614531,-0.864201729,40,25,71,6,-0.864201729,-0.288024302,0.069791338,0.396905499,1.16005565,114,241,0.195046381,0.15126603,0.327204867,0.075277558,-0.147578593,18,27,50,5,-0.147578593,-0.099394744,0.079244277,0.288935553,0.237394721
I01,VEB,112,219,0.132757604,0.308742599,-0.399030707,-0.864550664,-0.399030707,3,4,14,7,-0.399030707,-0.399030707,-0.617857648,-0.617857648,-0.788026172,112,219,0.068662306,0.121131435,0.616533818,0.087611748,0.046918482,25,9,38,4,0.046918482,0.064422245,0.221152453,0.554835622,0.42996551
I01,VEB,108,266,0.16595505,0.257125146,-0.129456597,-0.702442805,-0.129456597,4,4,15,7,-0.129456597,-0.129456597,-0.320190182,-0.509201424,-0.649328605,108,266,0.05081005,0.204141404,0.611825716,0.18182831,0.033891903,21,5,29,3,0.033891903,0.140151411,0.426448744,0.611825716,0.406931056
I01,VEB,103,248,0.174494501,0.385684534,-0.244931833,-0.784939492,-0.244931833,4,4,16,8,-0.244931833,-0.244931833,-0.45313485,-0.636241237,-0.754056061,103,248,0.061503855,0.126247243,0.595731367,0.096510526,0.060896845,21,1,25,3,0.060896845,0.133380953,0.43695684,0.595731367,0.340932661
I01,VEB,102,244,0.22302133,0.35352675,-0.374255344,-0.846505338,-0.374255344,3,4,15,8,-0.374255344,-0.374255344,-0.595203417,-0.595203417,-0.763269864,102,244,0.046603873,0.148277527,0.611787429,0.11460733,0.031929426,21,6,30,3,0.031929426,0.1033204,0.367606049,0.611268815,0.409909218
I01,VEB,118,203,-0.04989118,-0.288622701,-0.51148814,-0.51148814,-0.51148814,0,24,29,5,-0.51148814,-0.51148814,-0.51148814,-0.51148814,-0.51148814,118,203,0.035065276,0.713874067,0.671121661,0.671121661,0.021921647,24,5,31,2,0.021921647,0.030945141,0.058219425,0.141379599,0.390362143
I01,VEB,99,229,0.009672313,0.202891621,-0.337827597,-0.812391025,-0.337827597,4,4,16,8,-0.337827597,-0.337827597,-0.519493444,-0.685497414,-0.792672593,99,229,0.110833396,-0.311775363,0.638234818,-0.596815033,0.109771586,35,2,65,28,0.109771586,0.277229029,0.638234818,0.112591822,-0.052972688
I01,VEB,108,251,0.193415833,0.329404333,-0.569764472,-0.666404317,-0.569764472,2,6,15,7,-0.569764472,-0.569764472,-0.569764472,-0.665946608,-0.665946608,108,251,0.048186708,0.235305384,0.750097442,0.207607416,-0.002315718,22,5,30,3,-0.002315718,0.131769367,0.391620233,0.750097442,0.513256969
I01,VEB,102,233,0.147135144,0.384231862,-0.124834347,-0.815861203,-0.124834347,4,4,16,8,-0.124834347,-0.124834347,-0.323646301,-0.536653724,-0.715561948,102,233,0.007404622,0.155915241,0.667039532,0.140702489,-0.004404076,22,3,28,3,-0.004404076,0.076033168,0.388674786,0.667039532,0.470726772
I01,VEB,109,256,0.168655722,0.279544816,-0.167437209,-0.707915933,-0.167437209,4,4,15,7,-0.167437209,-0.167437209,-0.363089874,-0.546985711,-0.673223362,109,256,0.053767693,0.148110793,0.532947264,0.128164714,0.031630997,21,4,28,3,0.031630997,0.117139691,0.355384597,0.532947264,0.340061602
I01,VEB,114,224,-0.158941233,0.230467748,0.185175125,-0.724691136,-0.17506239,21,3,31,7,-0.17506239,-0.116652872,-0.011285448,0.177321424,0.029576782,114,224,0.056592376,0.209171311,0.584642798,0.174072794,0.00674008,19,4,26,3,0.00674008,0.170918132,0.493589628,0.578050578,0.319599658
I01,VEB,99,241,0.18353106,0.344107874,0.210628708,-0.633743646,-0.124887631,21,23,51,7,-0.124887631,-0.087906059,0.00778166,0.176092141,0.10359369,99,241,0.035632019,-0.345895909,0.561467538,-0.505381786,0.025156048,37,5,48,6,0.025156048,0.079853056,0.487647399,0.230888996,0.09959708
I01,VEB,101,222,0.200443336,0.147028018,-0.219350933,-0.789844209,-0.219350933,4,4,15,7,-0.219350933,-0.219350933,-0.439030218,-0.635148224,-0.762109986,101,222,0.006233464,0.122007571,0.619191777,0.093625858,-0.002495279,23,7,33,3,-0.002495279,0.019585934,0.248709998,0.564062767,0.410166286
I01,VEB,102,242,0.094338389,0.271745292,-0.330968364,-0.796121687,-0.330968364,3,4,14,7,-0.330968364,-0.330968364,-0.533449406,-0.533449406,-0.703485582,102,242,0.076182859,0.130979036,0.62754835,0.090130524,0.048332283,22,8,33,3,0.048332283,0.1203911,0.371129523,0.62754835,0.349218856
I01,VEB,109,208,0.259042605,0.314737337,-0.289456611,-0.754567356,-0.289456611,3,5,15,7,-0.289456611,-0.289456611,-0.505847154,-0.505847154,-0.67544663,109,208,0.043045896,0.132715167,0.552596481,0.122934589,0.034635063,22,3,27,2,0.034635063,0.102196044,0.31580268,0.552596481,0.311798283
I01,VEB,110,250,0.19899187,0.300711915,-0.082381286,-0.620924053,-0.082381286,4,3,14,7,-0.082381286,-0.082381286,-0.26636154,-0.444443455,-0.573214193,110,250,0.031599775,0.174257676,0.613439977,0.109704164,0.023604736,23,4,31,4,0.023604736,0.048418431,0.336380154,0.589383003,0.380477113
I01,VEB,103,241,0.166079717,0.20884379,-0.150321549,-0.822241728,-0.150321549,4,3,15,8,-0.150321549,-0.150321549,-0.360844414,-0.572647014,-0.738805842,103,241,0.038891001,0.162112394,0.589976319,0.161755035,0.02650011,22,6,29,1,0.02650011,0.109178177,0.359699589,0.589976319,0.349680522
I01,VEB,105,227,0.193501318,-0.330268052,-0.465244575,-0.465244575,-0.981231367,4,40,46,2,-0.981231367,-0.981231367,-0.917819777,-0.788065967,-0.623195686,105,227,-0.111529763,0.058499871,0.621995542,0.030655274,-0.111784089,52,1,56,3,-0.111784089,-0.074131432,0.00876375,0.157752306,0.607866265
I01,VEB,100,251,0.154176958,0.323609987,-0.335612522,-0.793368834,-0.335612522,3,4,15,8,-0.335612522,-0.335612522,-0.540969626,-0.540969626,-0.705874965,100,251,0.024933585,0.150579585,0.651850571,0.147520761,0.024277781,23,1,25,1,0.024277781,0.069795797,0.395253571,0.651850571,0.345186354
I01,VEB,104,258,0.14250585,0.42347534,-0.426110154,-0.793293496,-0.426110154,3,4,16,9,-0.426110154,-0.426110154,-0.615342875,-0.615342875,-0.745759582,104,258,0.109057828,0.137768643,0.592205988,0.114492039,0.095566077,21,4,28,3,0.095566077,0.147265975,0.367336718,0.584889225,0.404915577
I01,VEB,106,249,0.074909062,0.409103503,-0.247588748,-0.674449074,-0.247588748,4,4,15,7,-0.247588748,-0.247588748,-0.421528623,-0.573186996,-0.665407626,106,249,0.057957243,0.099632651,0.633202958,0.097991329,0.040508514,30,4,35,1,0.040508514,0.08504144,0.205452181,0.58688052,0.352767801
I01,VEB,103,240,0.093625884,0.06606211,-0.353910863,-0.984958055,-0.353910863,4,4,15,7,-0.353910863,-0.353910863,-0.577108409,-0.787209214,-0.935459132,103,240,0.084711341,0.244478215,0.640161089,0.242382417,0.062224692,21,5,28,2,0.062224692,0.137660344,0.416563923,0.637824181,0.468368957
I01,VEB,115,232,-0.12190804,0.228353101,0.318262788,-0.586495363,-0.12728846,26,4,37,7,-0.12728846,-0.089836299,-0.037800867,0.143154513,0.286603095,115,232,0.038458599,0.205121908,0.676365916,0.155810166,0.036638537,21,3,27,3,0.036638537,0.105442294,0.374677418,0.655454081,0.492468759
I01,VEB,105,223,0.159083123,0.271696165,-0.314993641,-0.809081184,-0.314993641,3,5,16,8,-0.314993641,-0.314993641,-0.52627325,-0.52627325,-0.707008005,105,223,0.050024032,0.139104574,0.555178169,0.094171915,0.038071875,23,5,31,3,0.038071875,0.07601401,0.299752872,0.5369332,0.328091112
I01,VEB,101,253,0.148272797,0.325754204,-0.321368857,-0.754081259,-0.321368857,3,4,15,8,-0.321368857,-0.321368857,-0.514410409,-0.514410409,-0.669732886,101,253,0.042067724,0.160428242,0.683044594,0.151373288,0.039760651,22,3,27,2,0.039760651,0.103416364,0.37608571,0.683044594,0.423229015
I01,VEB,103,218,0.379596105,0.425202799,-0.014147143,-0.539710842,-0.014147143,4,4,15,7,-0.014147143,-0.014147143,-0.22802445,-0.416799578,-0.531218904,103,218,0.044179006,0.158370528,0.574433724,0.131022527,0.028218698,22,9,34,3,0.028218698,0.075014097,0.296810221,0.574433724,0.384690993
